ev_id,crew_age,crew_inj_level,flight_hours
20170425X05938,55,0,5
20170425X32332,48,0,4
20170425X32611,24,1,1458
20170425X60823,62,3,1567
20170426X40247,46,0,13000
20170427X20409,26,0,154
20170427X20409,24,0,154
20170427X25525,72,0,4
20170427X51522,56,0,110.3000031
20170427X54903,67,0,2.200000048
20170427X55613,34,1,9
20170427X94347,75,3,500
20170429X35104,57,3,0.300000012
20170430X03839,22,3,3114
20170501X81827,59,3,14617
20170501X02753,72,2,1
20170511X93532,30,2,360
20170512X42326,69,3,0
20170512X51241,53,2,560
20170514X10933,60,0,3000
20170514X13152,59,3,3
20170512X00957,63,0,25
20170512X55733,43,0,8.600000381
20170514X10152,51,1,2.5
20170514X12152,47,1,780
20170511X84153,42,0,953.2000122
20170515X80533,53,3,6800
20170515X72152,70,0,1.5
20170516X85801,39,0,3.700000048
20170515X95044,54,1,6
20170516X90152,53,0,1000
20170516X20422,80,0,3950
20170511X64152,71,0,30
20170514X01152,71,0,3.900000095
20170517X95558,52,3,1483
20170515X44153,32,1,60
20170517X04530,51,0,119.3000031
20170517X35934,68,0,2
20170516X63024,69,0,1100
20170517X72827,60,0,1.600000024
20170514X11153,61,0,0
20170518X04235,72,0,1.200000048
20170518X61152,68,0,40
20170519X51734,57,1,2
20170521X20242,44,0,53
20170520X15151,69,0,7
20170522X85043,49,0,2
20170522X91053,67,0,1
20170522X84520,53,0,1
20170522X90111,45,1,19
20170522X90637,56,0,30
20170518X92153,79,1,3
20170523X12020,59,0,7
20170523X15143,41,0,0
20170520X21952,75,1,12.80000019
20170523X33745,51,0,35
20170523X12314,35,0,22.20000076
20170523X54233,35,0,3
20170524X50728,59,1,0
20170501X13028,67,0,4500
20170524X52650,73,0,19
20170524X33247,17,3,3.5
20170524X02223,56,0,4
20170524X92524,71,0,20
20170525X33813,37,3,4200
20170525X34145,32,1,1452
20170524X92701,63,0,1
20170526X62447,66,3,16300
20170526X21127,64,3,52
20170527X93038,29,3,81
20170528X22231,81,3,1960
20170526X85857,53,1,11
20170526X85142,55,2,0
20170530X85846,82,0,1
20170530X84515,63,0,2
20170530X03313,70,1,2
20170526X64811,36,2,1800
20170530X35230,19,2,4
20170530X94052,57,0,0.200000003
20170531X31309,62,0,4
20170531X93750,41,0,4
20170531X43028,62,1,3500
20170528X80339,59,0,150
20170531X55038,48,0,0
20170531X60427,24,0,2
20170601X11435,52,0,2
20170601X41223,70,3,793
20170601X43457,38,0,1
20170601X72202,52,3,1100
20170531X55341,56,0,6
20170602X34531,45,0,1
20170603X52449,22,1,5
20170603X13128,60,3,81
20170604X12618,68,3,4225
20170603X13728,68,0,1
20170604X50503,70,0,18
20170604X10441,57,3,1989
20170605X85904,77,2,1
20170604X43047,57,1,10
20170603X43730,54,1,2
20170605X34438,64,0,3
20170603X01738,70,0,2
20170604X43305,67,0,6578
20170605X33455,28,0,8
20170605X01945,72,0,7.099999905
20170605X02133,43,0,1
20170606X10749,50,0,101
20170530X94418,63,0,1
20170601X53523,65,0,16
20170607X64827,35,1,5.599999905
20170606X81733,79,0,1
20170604X43302,80,1,1
20170608X54125,31,0,1.600000024
20170608X71603,81,1,2
20170609X40127,66,0,20
20170609X10358,36,2,34.40000153
20170611X03618,31,2,6
20170611X43158,61,2,750
20170603X23400,76,0,10
20170612X33014,55,1,2
20170612X33614,45,0,5
20170612X60506,64,1,857
20170612X90227,52,0,2
20170609X84204,65,1,3
20170609X91950,34,0,18
20170613X90729,36,1,8
20170609X82316,74,0,271
20170607X71901,72,0,0.5
20170609X02654,50,0,645
20170614X22908,39,3,1073
20170609X83633,69,2,800
20170614X20504,75,3,5316
20170611X43425,50,0,15
20170613X14632,68,0,306
20170614X03409,51,1,3
20170615X33818,49,2,607.5
20170615X15730,70,1,482
20170614X03639,65,0,3
20170615X73758,61,3,2
20170615X71037,48,1,1
20170616X23403,36,0,137
20170617X53052,74,3,16700
20170526X63223,41,0,3
20170615X90939,56,0,2
20170616X64348,61,0,1
20170616X43105,72,0,2
20170619X92534,79,3,684
20170619X12230,62,0,0
20170618X95514,69,0,3620
20170618X95514,51,0,3620
20170619X52036,23,0,24
20170618X30042,67,0,300
20170620X12549,30,1,25
20170620X21734,56,2,4
20170620X74202,46,0,7.5
20170621X95331,47,0,1
20170604X74546,59,0,1
20170621X42616,40,0,500
20170620X02906,66,0,100
20170622X21221,57,0,1.200000048
20170620X14827,56,0,0
20170622X84339,40,0,7
20170623X50152,31,0,1486
20170622X03152,32,0,30
20170624X93152,55,2,0
20170623X05152,34,0,10
20170624X91824,55,0,0.600000024
20170624X84747,73,0,1
20170625X14152,71,3,400
20170624X52152,32,1,0.5
20170625X04604,62,0,2
20170624X31154,24,0,5
20170626X91152,65,1,20
20170626X20855,64,0,0
20170625X23152,46,0,1.5
20170622X75754,46,0,4
20170622X75754,57,0,4
20170624X30153,45,0,10
20170625X00947,30,1,3
20170622X22245,59,1,3
20170627X03515,32,0,6
20170626X04225,51,1,2
20170626X64014,29,0,0.300000012
20170620X85345,22,0,1.600000024
20170627X05548,33,0,0
20170627X31135,78,3,22510
20170626X02552,59,0,4
20170628X30253,72,0,1.299999952
20170628X01152,54,1,1
20170629X13505,44,3,245
20170629X20153,67,0,30
20170629X60152,65,1,20
20170630X54152,49,2,2000
20170629X03152,34,0,2.5
20170630X62434,62,2,750
20170630X74610,48,0,3
20170630X75650,67,0,0.800000012
20170630X02103,20,2,8
20170701X91840,70,3,1
20170701X82136,90,3,1
20170701X93851,55,3,9
20170702X44340,70,3,6000
20170702X02521,70,3,0
20170703X71412,55,0,5000
20170703X71412,27,0,5000
20170703X90833,41,3,792
20170703X95546,38,0,1
20170703X11348,59,1,1
20170702X33610,58,0,2
20170702X42951,64,0,3
20170703X72503,51,0,26
20170704X05501,56,1,30
20170704X12341,41,0,22.20000076
20170703X54557,68,2,16000
20170704X64138,74,3,1783
20170704X72958,26,0,0
20170703X14846,50,1,1
20170704X04715,38,0,161
20170704X94938,59,0,4
20170704X52124,44,2,0
20170705X03729,45,1,1
20170705X40153,39,0,6
20170706X75402,29,3,12
20170706X00056,67,1,5
20170706X74454,52,3,480
20170706X90925,50,0,243
20170703X91858,64,0,11
20170705X04449,68,0,1
20170702X73412,67,0,0.300000012
20170707X12032,51,1,3
20170707X35638,23,0,0
20170707X90818,22,1,18
20170707X34550,65,0,39
20170707X95152,54,1,2
20170701X00630,33,0,97
20170705X40639,58,0,3
20170707X85251,26,0,9
20170706X21348,68,2,0
20170624X85327,37,0,15
20170708X73501,63,3,1100
20170706X95155,53,0,1
20170708X12341,27,3,4188
20170708X13311,53,2,2
20170708X13840,81,0,2
20170708X13840,45,0,2
20170709X03649,56,3,34
20170709X03649,60,1,34
20170709X75327,63,0,682
20170708X11738,58,0,3.5
20170710X71845,55,1,0
20170710X81340,58,1,3
20170710X84959,78,1,0
20170710X83902,40,0,1579.400024
20170707X84152,33,0,16
20170707X85152,63,0,3
20170710X14152,77,0,1
20170710X41152,28,0,1450
20170710X51324,65,0,0
20170710X64407,22,0,52
20170701X00349,32,0,8
20170711X30650,63,2,23
20170711X32453,31,1,2654
20170712X15009,49,0,684
20170712X21227,72,1,4
20170711X13833,70,0,500
20170713X12858,62,3,17590
20170713X22505,42,2,1470
20170713X31937,34,3,35.70000076
20170713X45516,74,0,8
20170713X72811,38,3,550
20170713X80638,65,3,2810
20170713X95436,73,0,5
20170714X05226,52,0,2
20170714X43836,63,3,4200
20170714X10954,31,1,10
20170715X94908,53,0,806
20170715X21637,75,3,5892
20170716X62357,64,3,13.60000038
20170716X03206,48,0,0.100000001
20170716X03206,60,0,0.100000001
20170714X41237,37,0,7
20170717X11949,54,0,1
20170704X51430,37,0,6
20170716X40924,22,0,2100
20170717X64118,52,0,24
20170716X04809,24,0,463.3999939
20170717X15023,53,3,80
20170715X72718,75,0,1
20170718X25017,42,0,25
20170718X14913,39,0,7
20170716X21221,45,0,10
20170718X44036,69,0,38
20170718X61108,25,2,4
20170719X90401,43,0,2000
20170719X12704,79,0,0
20170719X21725,41,1,0
20170719X32048,53,3,21.20000076
20170719X04527,52,2,913
20170719X31853,51,0,80
20170719X51048,59,0,2
20170719X53151,22,0,1
20170707X00440,60,0,10
20170720X91341,50,0,1
20170720X91857,53,0,1300
20170720X05549,53,0,0
20170719X63345,79,0,3.700000048
20170706X21006,50,0,0
20170720X25605,59,1,8
20170720X43914,37,2,0
20170704X50738,60,0,49
20170720X10552,36,0,4.5
20170718X24849,71,0,1
20170721X55655,50,2,3
20170721X61556,38,0,2
20170722X24529,57,0,8
20170721X95235,16,1,1
20170722X84949,59,3,982
20170722X93631,47,1,3
20170723X91236,63,0,2850
20170724X13150,59,0,7969
20170722X22744,55,0,1
20170724X05903,77,0,4.400000095
20170724X04859,65,0,2
20170724X15957,73,3,16870
20170712X02255,74,0,100
20170724X41938,37,0,865
20170724X61747,65,2,50
20170724X70559,52,0,0
20170724X71704,50,1,500
20170724X70507,53,1,5
20170724X71156,33,0,10
20170724X10817,70,0,2
20170725X21326,49,0,3
20170725X64628,51,0,790
20170726X32550,50,0,1.700000048
20170726X61759,48,3,0
20170724X13001,71,0,602
20170724X13655,49,0,7
20170724X14351,54,0,2
20170724X82938,26,0,332
20170726X33522,73,0,2
20170726X33801,30,0,628
20170727X94129,48,0,1
20170725X13055,70,0,25
20170723X05948,25,0,4
20170721X74752,58,0,1074
20170727X62507,62,0,2
20170727X81021,78,0,1
20170727X15642,22,3,336
20170728X04935,62,2,18
20170728X85948,84,2,33467
20170723X02735,63,0,0
20170728X94241,41,3,2
20170724X83533,71,0,5
20170729X21209,29,3,5
20170730X40056,30,3,750
20170731X62530,63,3,582
20170724X81245,68,0,1
20170731X22545,52,0,1
20170731X62912,50,1,559
20170724X35801,79,0,10
20170731X71941,46,1,12
20170728X24846,61,0,5
20170731X84928,62,0,771
20170731X30722,64,0,7
20170731X32913,44,0,0
20170801X81943,46,0,13
20170801X01026,48,2,6
20170801X12647,40,0,960
20170731X61631,55,0,2
20170801X34205,55,0,4
20170729X02433,51,0,20
20170729X02433,55,0,20
20170801X65228,18,2,2
20170801X70113,51,1,80
20170802X24925,52,1,1
20170802X24925,52,1,1
20170727X45300,48,0,8
20170731X70626,34,0,5.5
20170802X82859,81,0,30
20170802X82859,67,0,30
20170802X92207,36,0,0.400000006
20170801X92901,62,0,3
20170802X52946,67,0,57
20170803X53614,85,0,800
20170731X63342,68,2,4
20170803X65946,71,2,5
20170803X92426,71,3,7300
20170804X11340,46,1,925
20170803X72946,64,0,20
20170805X53350,75,0,14300
20170806X32829,34,2,0
20170806X13056,22,0,0
20170806X32149,64,2,1200
20170807X20947,75,2,38
20170807X41012,56,0,28
20170807X50008,77,2,1200
20170807X63537,48,0,1690
20170807X40213,26,0,2
20170807X50445,61,0,25
20170807X70934,64,0,5
20170806X05027,62,0,650
20170808X35356,74,2,2
20170808X70221,33,0,1
20170808X65046,63,0,5
20170808X75349,60,0,28
20170808X22210,44,0,2
20170731X62824,17,0,33
20170809X23115,60,2,900
20170809X40008,51,3,400
20170808X94600,50,0,4
20170809X43204,52,1,3
20170728X65555,79,0,9.600000381
20170810X14916,36,0,0
20170731X61358,58,0,400
20170810X44833,26,1,35
20170810X63546,24,0,5
20170811X32009,65,0,10000
20170811X45816,69,2,6
20170811X20414,39,1,0.100000001
20170813X71654,59,0,9511
20170813X82426,48,3,2306
20170813X45713,70,3,1.5
20170813X83417,46,1,444
20170814X13131,49,2,1000
20170814X50540,67,0,6
20170815X73929,78,1,0.5
20170815X10948,60,1,2
20170813X81509,75,1,1000
20170815X40531,33,0,1
20170815X75032,63,1,51
20170816X91808,49,0,500
20170816X21337,28,3,1800
20170816X35104,54,0,0
20170816X35104,55,0,0
20170816X75406,34,0,6
20170627X92852,34,0,7
20170818X21238,38,3,4800
20170819X04607,58,3,612
20170817X00519,69,0,1
20170820X80743,63,0,5
20170820X55108,20,1,200
20170819X81140,48,1,38
20170821X11412,71,0,1
20170821X14831,66,1,3258
20170821X15900,34,0,5.599999905
20170821X41707,67,2,0
20170821X51710,52,0,18000
20170821X84208,75,1,2799
20170821X84914,46,0,2
20170821X92317,35,0,3
20170821X02536,24,0,3.5
20170821X02642,68,0,10
20170820X53819,60,0,3
20170822X20348,57,0,3
20170822X64033,70,0,212
20170819X50603,49,0,1
20170823X05408,44,1,2
20170819X84219,28,0,400
20170819X80523,55,0,2
20170822X12229,39,0,10
20170823X72501,57,0,2
20170823X75230,78,0,2.200000048
20170824X93431,80,1,2
20170821X00956,59,0,80
20170824X40210,43,0,3
20170824X35751,72,0,6500
20170824X42626,34,0,4
20170824X70554,64,1,4
20170824X71142,26,1,0
20170824X71759,35,3,1071
20170821X61148,70,0,16
20170825X05326,57,0,1.100000024
20170826X21023,60,1,40
20170828X93014,33,0,0
20170828X03845,70,0,600
20170828X23633,39,3,873
20170828X44145,46,0,6.5
20170828X72758,77,2,0
20170828X92641,49,0,14248
20170828X12105,83,0,5
20170829X10731,65,1,400
20170827X73022,55,3,40
20170829X15006,67,3,450
20170830X83648,66,2,12
20170820X53142,20,1,979
20170828X12800,91,0,3000
20170824X33853,77,0,1.200000048
20170831X23204,70,0,32
20170828X32735,33,0,149
20170830X61702,78,0,1743
20170901X55838,78,3,1200
20170902X55912,54,2,2
20170902X91837,41,0,2
20170902X54656,58,3,104
20170904X92641,57,2,1.5
20170905X00318,38,2,1
20170905X81006,78,0,600
20170905X31824,56,0,2
20170905X55841,72,0,6
20170905X13446,71,1,11
20170905X15658,43,0,0
20170906X34745,63,0,4
20170906X53835,64,0,1472
20170830X43109,61,0,0.600000024
20170906X62240,67,0,3
20170907X13314,63,0,13842
20170907X34535,73,2,150
20170907X21814,77,0,6
20170907X62615,72,3,37
20170907X94229,68,0,2100
20170908X24535,51,3,4562
20170908X43517,30,3,480
20170910X02711,67,3,2.700000048
20170910X14555,39,3,230
20170911X04207,59,0,3
20170911X14429,53,0,1.5
20170911X20445,56,1,523
20170911X23740,68,0,74
20170910X00117,63,0,3
20170911X41601,29,0,7.900000095
20170911X42141,57,0,248
20170908X51711,58,0,16
20170911X74810,74,0,9
20170912X73446,60,1,173.8000031
20170912X85009,30,1,158
20170911X24151,79,1,2
20170912X10501,38,0,2
20170906X25126,73,0,100
20170912X61627,74,0,2095
20170912X71256,58,0,1
20170912X64451,42,0,12
20170821X20801,62,0,14500
20170912X11828,63,1,200
20170913X72254,47,0,210
20170913X72254,63,0,210
20170914X93121,28,0,0
20170815X32207,56,0,12
20170911X13303,77,0,200
20170914X45554,38,0,0
20170914X21935,21,0,0
20170915X32610,63,0,348
20170915X64343,36,0,2
20170823X31730,33,0,5.900000095
20170915X44656,41,0,1
20170916X54424,81,3,31000
20170916X12649,47,3,148.3000031
20170916X35842,64,3,8800
20170918X04032,57,0,12
20170918X13400,37,0,11
20170916X21511,30,0,0
20170918X44114,42,1,0
20170918X33852,49,1,19
20170918X90931,24,0,12
20170916X14905,49,0,1800
20170919X95919,50,0,482
20170916X73434,23,1,1.5
20170919X21640,48,0,1
20170919X21640,54,0,1
20170913X93308,56,1,30
20170920X64035,34,0,6837
20170920X93326,44,3,0
20170920X03458,41,1,8
20170920X73206,51,0,200
20170920X13934,77,0,2
20170921X30609,25,0,1.100000024
20170920X64857,67,0,2
20170921X85923,62,0,2
20170922X54600,58,0,100
20170923X20448,40,1,0
20170923X20932,69,3,0
20170923X85234,19,3,120
20170923X01730,58,1,5
20170923X01730,48,1,5
20170924X02230,69,3,3775
20170924X10820,63,2,5000
20170925X25031,42,3,2616
20170925X80437,41,0,0
20170925X93607,51,1,1
20170926X85822,49,0,69
20170926X85855,68,0,6
20170907X51721,59,0,500
20170924X32511,57,1,600
20170924X32511,78,1,600
20170924X05410,69,0,2
20170924X10414,68,0,650
20170926X14008,64,2,1
20170926X23016,40,3,1
20170924X04048,62,1,4
20170924X04658,55,0,2300
20170927X75817,75,0,700
20170927X10647,38,0,2
20170915X63845,54,0,4
20170927X35055,56,0,796
20170928X95419,70,1,6
20170915X52930,57,0,1
20170928X24350,73,3,6.400000095
20170927X35946,51,1,1940
20170928X24944,76,0,4
20170928X72326,58,0,1
20170928X03002,71,1,1
20170926X61913,57,0,230
20171001X70042,76,3,131.8000031
20171002X95003,60,0,2
20171002X95003,60,0,2
20171002X95603,77,0,840
20171002X35529,57,0,0
20171002X24023,48,3,1057
20171002X44715,54,3,116
20171003X85920,65,2,47
20171003X90418,43,0,5
20171002X04059,54,0,3
20171003X44053,51,1,1
20171004X81252,49,0,60
20171004X92434,66,3,15000
20171004X21731,77,3,3.200000048
20171005X94851,43,0,6
20171005X94549,68,3,800
20170925X53959,35,0,6
20171007X53946,76,3,11953
20171007X12946,40,1,5
20171007X71220,83,0,6
20171007X71220,47,0,6
20171007X12417,69,0,1
20171007X24237,54,0,2.200000048
20171008X84526,56,3,8
20171010X02857,35,0,5
20171010X14233,45,0,0.5
20171010X13933,36,0,1
20171010X24839,74,0,2000
20171009X04506,50,2,1.5
20171010X44615,63,0,2
20171010X65404,26,2,2
20171012X11306,58,0,3
20171012X24035,45,0,50
20171012X51937,70,0,4
20171012X53947,55,0,23
20171011X21947,49,0,13000
20171013X22853,47,3,270
20171015X05250,53,0,8
20171016X91853,72,3,3275
20171016X23330,29,0,10
20171017X93753,70,1,226.1000061
20171015X10059,55,0,1
20171017X51841,71,2,0
20171017X74548,31,3,35
20171016X74852,49,0,8
20171018X84140,36,1,6
20171015X04048,68,0,1
20171018X01510,62,0,2975
20171019X83818,68,1,33
20171019X45158,62,1,3
20171019X45158,28,0,3
20171019X70539,68,3,3500
20171020X15857,49,2,10
20171020X15857,58,1,10
20171021X11648,32,1,0
20171022X04025,75,2,1
20171022X74256,71,0,1
20171023X45710,56,0,7
20171023X94913,39,0,0
20171023X93558,68,0,4
20171023X81254,25,0,2
20171023X82354,64,1,9
20171024X15807,23,2,0
20171022X22246,56,0,4.5
20171025X14620,29,0,1
20171025X21112,70,3,5100
20171025X82017,26,0,42
20171024X93521,67,0,1
20171022X15558,57,0,2
20171025X70552,77,0,8
20171026X14440,65,0,17
20171026X33444,57,0,8
20171022X92050,63,0,6
20171026X85022,40,0,1
20171026X00846,65,2,87
20171003X01002,22,1,150
20171030X25446,82,1,1
20171031X10251,36,0,20
20171031X10138,65,3,3603
20171031X04749,50,2,1
20171030X51816,66,1,40
20171031X55947,51,0,10
20171030X65427,62,0,3
20171030X43813,57,0,1
20171103X03137,57,1,7000
20171103X42143,56,3,10000
20171104X12527,39,2,11456
20171106X75233,57,3,140
20171106X54947,54,0,30
20171106X75406,45,2,5200
20171107X95948,70,0,2
20171107X44514,71,0,1
20171107X60614,40,3,22.70000076
20171107X13608,49,3,2
20171108X93049,72,2,1593
20170830X55920,90,1,3048
20171106X72432,80,2,2
20171109X83610,73,0,1
20171108X52738,77,1,37.70000076
20171108X94652,54,1,26479
20171110X61056,59,3,1
20171111X81525,32,0,0
20171111X83107,48,0,11
20171112X42804,63,0,9
20171112X72518,41,3,5.5
20171112X42004,28,1,1200
20171103X74838,78,0,20
20171113X12015,80,0,2
20170916X94130,56,0,20
20171113X84023,47,0,8
20171113X91400,25,0,23.20000076
20171114X52018,29,0,8
20171114X41302,21,0,0.200000003
20171116X64316,59,0,150
20171117X01501,52,1,0
20171116X35540,60,0,2
20171118X15936,68,1,5
20171119X14748,30,1,0
20171119X32831,46,3,14.5
20171119X20241,38,0,5
20171116X91006,36,0,205
20171118X25754,56,0,600
20171120X62921,81,0,0.400000006
20171112X54939,78,0,1
20171120X44552,67,0,14.30000019
20171120X90940,25,3,2100
20171120X80151,63,0,8
20171120X25221,49,3,0
20171116X53956,63,1,7
20171119X05046,61,0,15
20171122X11536,60,1,0.400000006
20171122X13300,64,0,450
20171123X70738,73,3,4
20171127X03747,76,2,10000
20171127X03747,75,2,10000
20171127X95417,67,1,2
20171127X02501,33,2,0
20171124X23515,43,0,213.1000061
20171125X85751,60,0,2
20171125X90015,55,0,6
20171127X10340,59,2,5
20171126X04640,74,0,180
20171128X94938,70,0,0
20171128X05050,80,0,22
20171122X32450,64,0,1602
20171127X32242,53,1,0.5
20171121X10001,21,0,2
20171127X13142,72,1,149
20171129X11335,61,0,10
20171123X23401,52,1,0
20171129X73821,27,0,2672
20171129X21403,62,0,0
20171117X45442,44,0,1
20171130X10310,77,1,0.100000001
20171124X14339,54,0,1.5
20171201X94959,72,0,4.099999905
20171117X44300,60,0,201
20171201X51708,43,0,2175
20171202X04340,70,3,102
20171202X11405,65,0,2
20171202X94738,62,0,1
20171204X53544,46,0,2
20171205X23358,46,2,2500
20171205X52428,32,0,0
20171205X52647,65,1,295
20171206X43704,67,0,0
20171127X32648,21,0,1
20171206X84125,74,0,3.5
20171203X55850,68,0,6
20171203X55953,63,0,4
20171207X64827,72,3,4620
20171207X14956,45,0,25
20171205X42203,36,0,10
20171205X35855,77,0,2300
20171207X11110,49,3,765
20171206X00953,29,0,1.600000024
20171208X31322,63,0,4
20171208X43240,45,1,28.29999924
20171209X05200,41,2,5500
20171210X70535,62,3,1000
20171210X74756,79,3,2697
20171209X73416,66,0,23
20171209X71709,23,0,7
20171203X52324,68,0,9
20171211X54419,28,0,1
20171211X60452,28,0,565
20171211X74152,52,0,2.400000095
20171209X52134,66,0,8
20171212X50255,61,0,5
20171212X50255,56,0,5
20171212X52137,56,0,196.6000061
20171212X95529,64,0,3
20171214X32057,62,0,1.5
20171202X62630,28,0,15.10000038
20171215X12327,35,0,7
20171217X14131,63,3,1363
20171217X35412,47,2,0
20171217X61759,70,0,0
20171216X55947,70,3,8400
20171216X44947,18,0,29.79999924
20171217X21740,52,3,100
20171217X13040,56,0,2179
20171201X95313,43,0,64.80000305
20171218X34421,51,0,1
20171218X80727,62,0,0.400000006
20171218X80727,56,0,0.400000006
20171215X93022,72,0,8130
20171214X05137,65,1,8
20171219X21630,62,1,7
20171215X01947,51,0,1
20171220X15233,27,0,1
20171220X15657,57,0,1
20171219X65947,58,2,25
20171220X52223,45,0,100
20171220X64353,69,0,46
20171220X74157,43,0,200
20171221X43747,38,0,1900
20171216X54947,31,0,5
20171216X54947,45,0,5
20171221X55208,78,3,1000
20171222X05541,78,3,9
20171223X73130,70,3,0.600000024
20171223X21524,51,1,40
20171224X03602,70,3,1600
20171221X95947,61,0,6
20171226X03030,23,0,1
20171226X41907,51,0,80
20171226X03600,58,1,6700
20171226X84739,50,0,1
20171228X35517,28,1,3200
20171229X23639,50,0,6.400000095
20180101X94108,52,3,14508
20180102X10253,75,0,4500
20180102X44607,78,0,1
20171230X01728,45,0,21
20171227X25339,73,0,5
20180102X11535,28,0,2.700000048
20180104X64414,59,0,266
20180101X32947,35,0,22
20171227X12320,67,0,6
20180108X90308,55,3,910
20180108X21445,45,0,3
20180109X21216,28,0,3
20180109X22437,59,0,0
20180109X45300,66,0,2338
20180110X11342,41,0,39
20180111X55713,73,0,0
20180111X85842,63,0,1050
20180111X60741,58,0,15
20180111X72421,63,0,5
20171213X33503,34,0,20
20180113X53422,73,0,2.400000095
20180113X01419,27,0,13.10000038
20180113X04652,48,1,3
